22890,2015款 35 TFSI 百万纪念舒享版型,A 奥迪,一汽-大众奥迪 奥迪A4L,34.91
13515,2013款 35 TFSI 自动标准型,A 奥迪,一汽-大众奥迪 奥迪A4L,33.63
13521,2013款 30 TFSI 手动舒适型,A 奥迪,一汽-大众奥迪 奥迪A4L,29.61
13522,2013款 30 TFSI 自动舒适型,A 奥迪,一汽-大众奥迪 奥迪A4L,31.59
13523,2013款 35 TFSI 自动舒适型,A 奥迪,一汽-大众奥迪 奥迪A4L,35.81
13524,2013款 35 TFSI 自动技术型,A 奥迪,一汽-大众奥迪 奥迪A4L,40.14
13525,2013款 35 TFSI 自动豪华型,A 奥迪,一汽-大众奥迪 奥迪A4L,43.31
13526,2013款 40 TFSI quattro运动型,A 奥迪,一汽-大众奥迪 奥迪A4L,50.97
13527,2013款 50 TFSI quattro旗舰型,A 奥迪,一汽-大众奥迪 奥迪A4L,62.75
16957,2013款 40 TFSI quattro个性运动型,A 奥迪,一汽-大众奥迪 奥迪A4L,37.88
10760,2012款 1.8 TFSI 手动舒适型,A 奥迪,一汽-大众奥迪 奥迪A4L,29.61
10761,2012款 1.8 TFSI 自动舒适型,A 奥迪,一汽-大众奥迪 奥迪A4L,31.59
10762,2012款 2.0 TFSI 自动标准型,A 奥迪,一汽-大众奥迪 奥迪A4L,33.63
10763,2012款 2.0 TFSI 自动舒适型,A 奥迪,一汽-大众奥迪 奥迪A4L,35.81
10764,2012款 2.0 TFSI 自动技术型,A 奥迪,一汽-大众奥迪 奥迪A4L,40.14
10765,2012款 2.0 TFSI 自动豪华型,A 奥迪,一汽-大众奥迪 奥迪A4L,43.31
10766,2012款 2.0 TFSI 自动运动型,A 奥迪,一汽-大众奥迪 奥迪A4L,46
10767,2012款 2.0 TFSI 自动尊享型,A 奥迪,一汽-大众奥迪 奥迪A4L,50.42
8575,2011款 1.8 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A4L,31.59
8578,2011款 2.0 TFSI 标准型,A 奥迪,一汽-大众奥迪 奥迪A4L,33.63
8579,2011款 2.0 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A4L,35.81
8580,2011款 2.0 TFSI 技术型,A 奥迪,一汽-大众奥迪 奥迪A4L,40.14
8581,2011款 2.0 TFSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪A4L,43.31
8583,2011款 2.0 TFSI 运动型,A 奥迪,一汽-大众奥迪 奥迪A4L,46
8584,2011款 2.0 TFSI 尊享型,A 奥迪,一汽-大众奥迪 奥迪A4L,51.15
8585,2011款 3.2 FSI quattro 旗舰型,A 奥迪,一汽-大众奥迪 奥迪A4L,62.75
5863,2010款 1.8 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A4L,31.59
5864,2010款 2.0 TFSI 运动型,A 奥迪,一汽-大众奥迪 奥迪A4L,46
5886,2010款 2.0 TFSI 标准型,A 奥迪,一汽-大众奥迪 奥迪A4L,33.63
5887,2010款 2.0 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A4L,35.81
5888,2010款 2.0 TFSI 技术型,A 奥迪,一汽-大众奥迪 奥迪A4L,40.14
5889,2010款 2.0 TFSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪A4L,43.31
5890,2010款 3.2 FSI quattro 旗舰型,A 奥迪,一汽-大众奥迪 奥迪A4L,62.75
4637,2009款 2.0 TFSI 标准型,A 奥迪,一汽-大众奥迪 奥迪A4L,32.43
4639,2009款 3.2 FSI quattro 旗舰型,A 奥迪,一汽-大众奥迪 奥迪A4L,58.49
4640,2009款 2.0 TFSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪A4L,42.18
4641,2009款 2.0 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A4L,35.81
4642,2009款 2.0 TFSI 技术型,A 奥迪,一汽-大众奥迪 奥迪A4L,39.27
31523,2018款 30周年年型 TFSI 进取型,A 奥迪,一汽-大众奥迪 奥迪A6L,44.07
31524,2018款 30周年年型 35 TFSI 时尚型,A 奥迪,一汽-大众奥迪 奥迪A6L,45.7
31525,2018款 30周年年型 35 TFSI 运动型,A 奥迪,一汽-大众奥迪 奥迪A6L,48.78
31526,2018款 30周年年型 30 FSI 风尚型,A 奥迪,一汽-大众奥迪 奥迪A6L,50.69
31527,2018款 30周年年型 45 TFSI quattro 运动型,A 奥迪,一汽-大众奥迪 奥迪A6L,55.66
31529,2018款 30周年年型 45 TFSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,64.02
31530,2018款 30周年年型 50 TFSI quattro 尊享型,A 奥迪,一汽-大众奥迪 奥迪A6L,75.77
27954,2017款 TFSI 技术型,A 奥迪,一汽-大众奥迪 奥迪A6L,45.46
27955,2017款 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,49.55
27956,2017款 TFSI 运动型,A 奥迪,一汽-大众奥迪 奥迪A6L,50.67
27957,2017款 30 FSI 技术型,A 奥迪,一汽-大众奥迪 奥迪A6L,47.63
27958,2017款 30 FSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,51.72
27959,2017款 45 TFSI quattro 运动型,A 奥迪,一汽-大众奥迪 奥迪A6L,57.58
27960,2017款 50 TFSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,71.99
27961,2017款 50 TFSI quattro 尊享型,A 奥迪,一汽-大众奥迪 奥迪A6L,80.98
24969,2016款 TFSI 运动型,A 奥迪,一汽-大众奥迪 奥迪A6L,50.06
25014,2016款 TFSI 技术型,A 奥迪,一汽-大众奥迪 奥迪A6L,45.08
25062,2016款 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,48.68
25063,2016款 30 FSI 技术型,A 奥迪,一汽-大众奥迪 奥迪A6L,47.25
25064,2016款 30 FSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,50.85
25065,2016款 45 TFSI quattro 运动型,A 奥迪,一汽-大众奥迪 奥迪A6L,56.98
25066,2016款 50 TFSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,71.88
25067,2016款 50 TFSI quattro 尊享型,A 奥迪,一汽-大众奥迪 奥迪A6L,82.24
27080,2016款 30 FSI 特别版,A 奥迪,一汽-大众奥迪 奥迪A6L,51.97
22632,2015款 35 FSI quattro 技术型,A 奥迪,一汽-大众奥迪 奥迪A6L,54.25
22633,2015款 35 FSI quattro 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,60.93
22881,2015款 TFSI 百万纪念智领型,A 奥迪,一汽-大众奥迪 奥迪A6L,43.22
22882,2015款 30 FSI 百万纪念舒享型,A 奥迪,一汽-大众奥迪 奥迪A6L,48.81
18103,2014款 TFSI 手动基本型,A 奥迪,一汽-大众奥迪 奥迪A6L,41.57
18104,2014款 TFSI 标准型,A 奥迪,一汽-大众奥迪 奥迪A6L,44.48
18105,2014款 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,48.48
18106,2014款 30 FSI 技术型,A 奥迪,一汽-大众奥迪 奥迪A6L,46.62
18107,2014款 30 FSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,50.88
18108,2014款 30 FSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,54.99
18109,2014款 35 FSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,59.87
18110,2014款 35 FSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,68.12
18111,2014款 35 FSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,72.68
18112,2014款 50 TFSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,80.61
12203,2012款 30 FSI 技术型,A 奥迪,一汽-大众奥迪 奥迪A6L,46.98
12268,2012款 50 TFSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,80.61
12412,2012款 TFSI 手动基本型,A 奥迪,一汽-大众奥迪 奥迪A6L,41.57
12413,2012款 TFSI 标准型,A 奥迪,一汽-大众奥迪 奥迪A6L,44.48
12414,2012款 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,48.48
12415,2012款 35 FSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,59.87
12416,2012款 35 FSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,68.12
12417,2012款 35 FSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,72.68
12418,2012款 30 FSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,51.3
12419,2012款 30 FSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,54.99
9305,2011款 2.0 TFSI 手动基本型,A 奥迪,一汽-大众奥迪 奥迪A6L,38.53
9306,2011款 2.0 TFSI 手动标准型,A 奥迪,一汽-大众奥迪 奥迪A6L,40.98
9307,2011款 2.0 TFSI 自动标准型,A 奥迪,一汽-大众奥迪 奥迪A6L,42.32
9308,2011款 2.4L 技术型,A 奥迪,一汽-大众奥迪 奥迪A6L,47.87
9309,2011款 2.4L 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,51.65
9310,2011款 2.4L 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,58.83
9311,2011款 2.8 FSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,58.37
9312,2011款 2.8 FSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,67.7
9313,2011款 2.8 FSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,70.88
9314,2011款 3.0 TFSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,75.97
9315,2011款 2.7 TDI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,53.06
9316,2011款 2.0 TFSI 自动舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,45.07
5774,2010款 2.0 TFSI 基本型,A 奥迪,一汽-大众奥迪 奥迪A6L,38.53
5775,2010款 2.0 TFSI 手动标准型,A 奥迪,一汽-大众奥迪 奥迪A6L,40.98
5776,2010款 3.0 TFSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,75.55
5777,2010款 2.8 FSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,70.58
5778,2010款 2.8 FSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,67.1
5779,2010款 2.0 TFSI 自动标准型,A 奥迪,一汽-大众奥迪 奥迪A6L,43.41
5780,2010款 2.8 FSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,58.37
5781,2010款 2.4L 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,57.89
5782,2010款 2.4L 技术型,A 奥迪,一汽-大众奥迪 奥迪A6L,46.84
5783,2010款 2.4L 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,51.65
5895,2010款 2.7 TDI,A 奥迪,一汽-大众奥迪 奥迪A6L,53.06
4430,2009款 2.8 FSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,70.58
4441,2009款 2.0 TFSI 基本型,A 奥迪,一汽-大众奥迪 奥迪A6L,37.8
4442,2009款 2.0 TFSI 手动标准型,A 奥迪,一汽-大众奥迪 奥迪A6L,40.43
4443,2009款 2.0 TFSI 自动标准型,A 奥迪,一汽-大众奥迪 奥迪A6L,43.2
4444,2009款 2.4L 技术型,A 奥迪,一汽-大众奥迪 奥迪A6L,46.08
4445,2009款 2.4L 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,50.89
4446,2009款 2.4L 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,57.51
4447,2009款 2.8 FSI 舒适娱乐型,A 奥迪,一汽-大众奥迪 奥迪A6L,57.12
4448,2009款 2.8 FSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,67.1
4449,2009款 3.0 TFSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,75.55
3665,2008款 2.0T 手动标准型,A 奥迪,一汽-大众奥迪 奥迪A6L,40.43
3666,2008款 2.0T 自动标准型,A 奥迪,一汽-大众奥迪 奥迪A6L,43.2
3667,2008款 2.4L 技术型,A 奥迪,一汽-大众奥迪 奥迪A6L,46.08
3668,2008款 2.4L 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,50.89
3669,2008款 2.4L 尊贵型,A 奥迪,一汽-大众奥迪 奥迪A6L,57.11
3670,2008款 2.8 FSI 舒适娱乐型,A 奥迪,一汽-大众奥迪 奥迪A6L,56.99
3671,2008款 2.8 FSI 尊享型,A 奥迪,一汽-大众奥迪 奥迪A6L,65.87
3672,2008款 3.2 FSI quattro 舒适娱乐型,A 奥迪,一汽-大众奥迪 奥迪A6L,62.95
3673,2008款 3.2 FSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6L,71.17
3674,2008款 4.2 FSI quattro 至尊旗舰,A 奥迪,一汽-大众奥迪 奥迪A6L,92.62
6765,2008款 3.2 FSI 尊享型,A 奥迪,一汽-大众奥迪 奥迪A6L,73.35
6767,2008款 2.0T 奥运限量版,A 奥迪,一汽-大众奥迪 奥迪A6L,37.23
2641,2006款 3.2 FSI 舒适娱乐型,A 奥迪,一汽-大众奥迪 奥迪A6L,62.3
2642,2006款 3.2 FSI quattro 领先尊享型,A 奥迪,一汽-大众奥迪 奥迪A6L,78.29
2643,2006款 4.2 FSI quattro 至尊旗舰,A 奥迪,一汽-大众奥迪 奥迪A6L,92.95
2652,2006款 3.2 FSI 技术领先型,A 奥迪,一汽-大众奥迪 奥迪A6L,69.71
2653,2006款 3.2 FSI 尊享型,A 奥迪,一汽-大众奥迪 奥迪A6L,70.25
1397,2005款 2.0T 基本型,A 奥迪,一汽-大众奥迪 奥迪A6L,37.97
1596,2005款 2.4L 技术型,A 奥迪,一汽-大众奥迪 奥迪A6L,46.96
1597,2005款 4.2L quattro 至尊旗舰型,A 奥迪,一汽-大众奥迪 奥迪A6L,92.91
1598,2005款 2.0T 手动标准型,A 奥迪,一汽-大众奥迪 奥迪A6L,40.63
1599,2005款 3.0L quattro 领先尊享型,A 奥迪,一汽-大众奥迪 奥迪A6L,81.77
1720,2005款 2.4L 舒适型,A 奥迪,一汽-大众奥迪 奥迪A6L,50.84
1721,2005款 2.4L 技术领先型,A 奥迪,一汽-大众奥迪 奥迪A6L,57.18
1723,2005款 3.0L 技术领先型,A 奥迪,一汽-大众奥迪 奥迪A6L,70.53
1878,2005款 2.0T 自动标准型,A 奥迪,一汽-大众奥迪 奥迪A6L,43.4
2562,2005款 2.4L 尊贵型,A 奥迪,一汽-大众奥迪 奥迪A6L,57.43
31521,2018款 40 e-tron,A 奥迪,一汽-大众奥迪 奥迪A6L新能源,58.59
32892,2018款 30周年年型 30 TFSI 标准型,A 奥迪,一汽-大众奥迪 奥迪Q3,27.03
32893,2018款 30周年年型 30 TFSI 时尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,29.06
32894,2018款 30周年年型 30 TFSI 风尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,31.57
32895,2018款 30周年年型 35 TFSI 时尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,31.23
32896,2018款 30周年年型 35 TFSI 运动型,A 奥迪,一汽-大众奥迪 奥迪Q3,33.74
32897,2018款 30周年年型 35 TFSI quattro 全时四驱运动型,A 奥迪,一汽-大众奥迪 奥迪Q3,35.58
32898,2018款 30周年年型 40 TFSI quattro 全时四驱运动型,A 奥迪,一汽-大众奥迪 奥迪Q3,37.21
29125,2017款 30 TFSI 标准型,A 奥迪,一汽-大众奥迪 奥迪Q3,25.42
29126,2017款 30 TFSI 时尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,28.14
29127,2017款 30 TFSI 风尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,31.57
29128,2017款 30 TFSI 运动型,A 奥迪,一汽-大众奥迪 奥迪Q3,31.57
29129,2017款 35 TFSI 时尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,30.31
29130,2017款 35 TFSI 风尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,33.74
29131,2017款 35 TFSI 运动型,A 奥迪,一汽-大众奥迪 奥迪Q3,33.74
29132,2017款 35 TFSI quattro 全时四驱风尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,35.58
29133,2017款 35 TFSI quattro 全时四驱运动型,A 奥迪,一汽-大众奥迪 奥迪Q3,35.58
29134,2017款 40 TFSI quattro 全时四驱运动型,A 奥迪,一汽-大众奥迪 奥迪Q3,37.21
29135,2017款 40 TFSI quattro 全时四驱风尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,37.21
24989,2016款 30 TFSI 典藏版 智领型,A 奥迪,一汽-大众奥迪 奥迪Q3,27.33
24990,2016款 30 TFSI 典藏版 舒享型,A 奥迪,一汽-大众奥迪 奥迪Q3,29.83
24991,2016款 35 TFSI 典藏版 智领型,A 奥迪,一汽-大众奥迪 奥迪Q3,28.55
24992,2016款 35 TFSI 典藏版 舒享型,A 奥迪,一汽-大众奥迪 奥迪Q3,31.06
24993,2016款 35 TFSI 典藏版 quattro进享型,A 奥迪,一汽-大众奥迪 奥迪Q3,32.99
26156,2016款 30 TFSI 风尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,30.81
26229,2016款 30 TFSI 标准型,A 奥迪,一汽-大众奥迪 奥迪Q3,25.42
26232,2016款 30 TFSI 时尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,28.14
26234,2016款 35 TFSI 时尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,30.31
26235,2016款 35 TFSI 风尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,32.98
26236,2016款 35 TFSI quattro 全时四驱风尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,34.82
26237,2016款 40 TFSI quattro 全时四驱运动型,A 奥迪,一汽-大众奥迪 奥迪Q3,37.44
26238,2016款 40 TFSI quattro 全时四驱风尚型,A 奥迪,一汽-大众奥迪 奥迪Q3,36.45
27079,2016款 35 TFSI quattro 全时四驱特别版,A 奥迪,一汽-大众奥迪 奥迪Q3,34.82
18971,2015款 30 TFSI 标准型,A 奥迪,一汽-大众奥迪 奥迪Q3,27.12
18972,2015款 30 TFSI 进取型,A 奥迪,一汽-大众奥迪 奥迪Q3,28.96
18973,2015款 30 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪Q3,31.46
19460,2015款 35 TFSI 进取型,A 奥迪,一汽-大众奥迪 奥迪Q3,31.46
19461,2015款 35 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪Q3,34.3
19462,2015款 35 TFSI quattro 技术型,A 奥迪,一汽-大众奥迪 奥迪Q3,36.23
19463,2015款 35 TFSI quattro 舒适型,A 奥迪,一汽-大众奥迪 奥迪Q3,38.73
19464,2015款 35 TFSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪Q3,43.07
19465,2015款 40 TFSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪Q3,46.54
22891,2015款 35 TFSI 百万纪念智领型,A 奥迪,一汽-大众奥迪 奥迪Q3,30.18
22892,2015款 35 TFSI 百万纪念舒享型,A 奥迪,一汽-大众奥迪 奥迪Q3,32.68
22893,2015款 35 TFSI quattro百万纪念进享型,A 奥迪,一汽-大众奥迪 奥迪Q3,34.62
22894,2015款 35 TFSI quattro百万纪念舒享型,A 奥迪,一汽-大众奥迪 奥迪Q3,37.11
22895,2015款 35 TFSI quattro百万纪念乐享型,A 奥迪,一汽-大众奥迪 奥迪Q3,41.45
22896,2015款 40 TFSI quattro百万纪念乐享型,A 奥迪,一汽-大众奥迪 奥迪Q3,44.93
14411,2013款 40 TFSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪Q3,46.54
14774,2013款 35 TFSI quattro 舒适型,A 奥迪,一汽-大众奥迪 奥迪Q3,38.73
14775,2013款 35 TFSI 进取型,A 奥迪,一汽-大众奥迪 奥迪Q3,30.94
15533,2013款 35 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪Q3,34.3
15534,2013款 35 TFSI quattro 技术型,A 奥迪,一汽-大众奥迪 奥迪Q3,36.23
15535,2013款 35 TFSI quattro 豪华型,A 奥迪,一汽-大众奥迪 奥迪Q3,43.07
27901,2017款 40 TFSI 进取型,A 奥迪,一汽-大众奥迪 奥迪Q5,43.46
27902,2017款 40 TFSI 技术型,A 奥迪,一汽-大众奥迪 奥迪Q5,46.41
27903,2017款 40 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪Q5,50.96
27904,2017款 40 TFSI 动感型,A 奥迪,一汽-大众奥迪 奥迪Q5,53.11
27905,2017款 40 TFSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪Q5,57.02
30961,2017款 Plus 40 TFSI 进取型,A 奥迪,一汽-大众奥迪 奥迪Q5,43.38
30962,2017款 Plus 40 TFSI 技术型,A 奥迪,一汽-大众奥迪 奥迪Q5,46.41
30963,2017款 Plus 40 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪Q5,51.11
30964,2017款 Plus 40 TFSI 动感型,A 奥迪,一汽-大众奥迪 奥迪Q5,54.83
30965,2017款 Plus 40 TFSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪Q5,56.36
24079,2016款 40 TFSI 进取型,A 奥迪,一汽-大众奥迪 奥迪Q5,41.62
24080,2016款 40 TFSI 技术型,A 奥迪,一汽-大众奥迪 奥迪Q5,46.41
24081,2016款 40 TFSI 动感型,A 奥迪,一汽-大众奥迪 奥迪Q5,58.72
24082,2016款 40 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪Q5,51.99
24083,2016款 40 TFSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪Q5,61.55
25450,2016款 Plus 40 TFSI 动感型,A 奥迪,一汽-大众奥迪 奥迪Q5,55.25
25451,2016款 Plus 40 TFSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪Q5,57.96
27077,2016款 40 TFSI 特别版,A 奥迪,一汽-大众奥迪 奥迪Q5,47.52
21117,2015款 35 TFSI 标准型,A 奥迪,一汽-大众奥迪 奥迪Q5,38.91
21118,2015款 40 TFSI 进取型,A 奥迪,一汽-大众奥迪 奥迪Q5,42.07
21119,2015款 40 TFSI 技术型,A 奥迪,一汽-大众奥迪 奥迪Q5,46.85
21120,2015款 40 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪Q5,52.74
21121,2015款 40 TFSI 动感型,A 奥迪,一汽-大众奥迪 奥迪Q5,59.23
21122,2015款 40 TFSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪Q5,62.06
15734,2013款 35 TFSI 标准型,A 奥迪,一汽-大众奥迪 奥迪Q5,38.91
15837,2013款 40 TFSI 进取型,A 奥迪,一汽-大众奥迪 奥迪Q5,41.64
15838,2013款 40 TFSI 技术型,A 奥迪,一汽-大众奥迪 奥迪Q5,46.41
15839,2013款 40 TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪Q5,52.31
15840,2013款 40 TFSI 动感型,A 奥迪,一汽-大众奥迪 奥迪Q5,58.8
15841,2013款 40 TFSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪Q5,61.62
11446,2012款 2.0TFSI 进取型,A 奥迪,一汽-大众奥迪 奥迪Q5,41.64
11447,2012款 2.0TFSI 技术型,A 奥迪,一汽-大众奥迪 奥迪Q5,46.41
11448,2012款 2.0TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪Q5,52.31
11449,2012款 2.0TFSI 动感型,A 奥迪,一汽-大众奥迪 奥迪Q5,58.8
11450,2012款 2.0TFSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪Q5,61.62
9017,2011款 2.0TFSI 进取型,A 奥迪,一汽-大众奥迪 奥迪Q5,41.23
9019,2011款 2.0TFSI 技术型,A 奥迪,一汽-大众奥迪 奥迪Q5,46
9020,2011款 2.0TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪Q5,51.65
9021,2011款 2.0TFSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪Q5,61.62
9022,2011款 2.0TFSI 动感型,A 奥迪,一汽-大众奥迪 奥迪Q5,57.39
5302,2010款 2.0TFSI 进取型,A 奥迪,一汽-大众奥迪 奥迪Q5,41.23
7362,2010款 2.0TFSI 技术型,A 奥迪,一汽-大众奥迪 奥迪Q5,46
7363,2010款 2.0TFSI 舒适型,A 奥迪,一汽-大众奥迪 奥迪Q5,51.65
7364,2010款 2.0TFSI 豪华型,A 奥迪,一汽-大众奥迪 奥迪Q5,58.59
101432,05款 2.5（TDI）手自一体,A 奥迪,一汽-大众奥迪 奥迪A6,no price
148,2004款 2.4L 豪华舒适,A 奥迪,一汽-大众奥迪 奥迪A6,46.63
149,2004款 1.8T 手动基本,A 奥迪,一汽-大众奥迪 奥迪A6,37.83
331,2004款 1.8L（125马力）,A 奥迪,一汽-大众奥迪 奥迪A6,33.43
642,2004款 1.8T 自动基本,A 奥迪,一汽-大众奥迪 奥迪A6,40
643,2004款 1.8T 自动舒适,A 奥迪,一汽-大众奥迪 奥迪A6,45.06
644,2004款 2.4L 技术领先,A 奥迪,一汽-大众奥迪 奥迪A6,50.98
646,2004款 2.8L 豪华型,A 奥迪,一汽-大众奥迪 奥迪A6,53.54
647,2004款 2.8L 技术领先,A 奥迪,一汽-大众奥迪 奥迪A6,53.75
984,2004款 2.4L 手动基本,A 奥迪,一汽-大众奥迪 奥迪A6,39.62
985,2004款 2.4L 自动基本,A 奥迪,一汽-大众奥迪 奥迪A6,42.93
1071,2004款 2.8L 行政版,A 奥迪,一汽-大众奥迪 奥迪A6,58.8
1072,2004款 2.4L 行政版,A 奥迪,一汽-大众奥迪 奥迪A6,56.03
100151,04款 2.5（TDI）手自一体,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101062,03款 2.8L,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101063,03款 2.4L,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101064,03款 1.8L,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101065,03款 1.8T,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101058,02款 1.8L,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101059,02款 1.8T,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101060,02款 2.4L,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101061,02款 2.8L,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101054,01款 1.8T,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101055,01款 1.8L,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101056,01款 2.4L,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101057,01款 2.8L,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101050,2000款 2.4L,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101051,2000款 2.8L,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101052,2000款 1.8L,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101053,2000款 1.8T,A 奥迪,一汽-大众奥迪 奥迪A6,no price
101049,99款 2.4L,A 奥迪,一汽-大众奥迪 奥迪A6,no price
100124,2.4 手动,A 奥迪,一汽-大众奥迪 奥迪A6,no price
100125,2.4 手动,A 奥迪,一汽-大众奥迪 奥迪A6,no price
100126,2.8 手动,A 奥迪,一汽-大众奥迪 奥迪A6,no price
100127,1.8 手动,A 奥迪,一汽-大众奥迪 奥迪A6,no price
100128,1.8T 手动,A 奥迪,一汽-大众奥迪 奥迪A6,no price
100129,1.8T 手自一体,A 奥迪,一汽-大众奥迪 奥迪A6,no price
100130,1.8T 手自一体,A 奥迪,一汽-大众奥迪 奥迪A6,no price
100131,1.8T 手动,A 奥迪,一汽-大众奥迪 奥迪A6,no price
100132,2.4 手动,A 奥迪,一汽-大众奥迪 奥迪A6,no price
